,property_ID,Listing_ID,price,baths_half,baths_full,baths,beds,size_in_sqft,lot_size_in_sqft,prop_type,prop_sub_type,city,Line,postal_code,lat,lon,neighborhood_name,Listing_Url,thumbnail,LatLong,NearestBus,BusDistance,NearestMetro,MetroDistance,NearestCC,CCDistance,NearestLIB,LIBDistance,NearestSchools,SchoolsDistance,SchoolRating,Num_bars,Mean_Rating_bars,Mean_PriceLevel_bars,Top_5_Rated_bars,Num_restaurants,Mean_Rating_restaurants,Mean_PriceLevel_restaurants,Top_5_Rated_restaurants
398,M6830561858,2918203848,189500,,1.0,1,1.0,762.0,,condo,condos,Arlington,5101 8th Rd S Apt 13,22204,38.858678000000005,-77.11587,Arlington Mill,https://www.realtor.com/realestateandhomes-detail/5101-8th-Rd-S-Apt-13_Arlington_VA_22204_M68305-61858,https://ap.rdcpix.com/3cce261166015e6f18a332e415ace3c8l-m3754453425x.jpg,"38.858678000000005,-77.11587",Rt 7 Leesburg PK + Baileys Crossroads S/C,1.002,Ballston Metro,1.624,Arlington Mill Community Center,0.31,Glencarlyn Library,0.638,Barcroft Elementary School,0.479,3.0,98.0,4.275531914893616,1.9230769230769231,"Ali's Bar; Ballston Service Station; Ms. Peacock's Champagne Lounge; Tobacco King Of Vape, CBD, Kratom; Arlington Pub",300.0,4.064093959731544,1.5593869731800767,Rawal Kabob; Pho Harmony & Grill; Best Buns Bread Company; Screwtop Wine Bar; The Italian Store
399,M5238820433,2918184382,310000,,1.0,1,1.0,610.0,,condo,condos,Arlington,1913 N Rhodes St Apt 17,22201,38.895769,-77.081695,Colonial Village,https://www.realtor.com/realestateandhomes-detail/1913-N-Rhodes-St-Apt-17_Arlington_VA_22201_M52388-20433,https://ap.rdcpix.com/e99acd8e2f5dd15aae0ba73ce35d40a7l-m3515600985x.jpg,"38.895769,-77.081695","Wilson Blvd, WB @ N Quinn Street, FS",0.21,Arl. Courthouse Metro,0.347,Dawson Terrace Comm.,0.259,Plaza Library & Arlington Shop,0.388,Nottingham Elementary School,0.273,4.76,126.0,4.265573770491801,2.0721649484536084,Ballston Service Station; Ms. Peacock's Champagne Lounge; Arlington Pub; East West Coffee Wine; Island Time Bar & Grill,246.0,4.11265306122449,1.7252252252252251,Cafe Colline; Bistro Aracosia; Go Popolo SPK; Philippine Oriental Market & Deli; Pho Harmony & Grill
400,M6081903442,2918166301,660000,,1.0,1,2.0,884.0,6259.0,single_family,,Arlington,27 S Edison St,22204,38.865726,-77.12097800000001,Arlington Forest,https://www.realtor.com/realestateandhomes-detail/27-S-Edison-St_Arlington_VA_22204_M60819-03442,https://ap.rdcpix.com/efe8efe6d7bd8a0512e595f017b01bbcl-m2336623371x.jpg,"38.865726,-77.12097800000001",N Pershing Dr + N Glebe Rd,0.993,Ballston Metro,1.218,Lubber Run Comm. Center,0.603,Glencarlyn Library,0.302,Kenmore Middle School,0.476,3.536,108.0,4.299999999999999,1.875,"Ali's Bar; Ballston Service Station; Ms. Peacock's Champagne Lounge; Tobacco King Of Vape, CBD, Kratom; Arlington Pub",341.0,4.068141592920352,1.5472972972972974,Cafe Colline; Rawal Kabob; Maya Bistro; Philippine Oriental Market & Deli; Pho Harmony & Grill
401,M6965016308,2918151760,1645000,1.0,2.0,3,2.0,1523.0,,condo,condos,Arlington,1111 19th St N Apt 2606,22209,38.897504999999995,-77.070141,North Rosslyn,https://www.realtor.com/realestateandhomes-detail/1111-19th-St-N-Apt-2606_Arlington_VA_22209_M69650-16308,https://ap.rdcpix.com/33ca825242a2b06c22bf5d0578f49118l-m1685506973x.jpg,"38.897504999999995,-77.070141",Bus Collection Point I/B,0.086,Rosslyn Metro,0.104,Dawson Terrace Comm.,0.696,Plaza Library & Arlington Shop,0.941,Nottingham Elementary School,0.421,4.76,108.0,4.284761904761903,2.0952380952380953,"Ms. Peacock's Champagne Lounge; Arlington Pub; East West Coffee Wine; Island Time Bar & Grill; O'Sullivans Sundays-Free Comedy Open Mic Arlington,VA",185.0,4.110869565217391,1.7660818713450293,Go Popolo SPK; Philippine Oriental Market & Deli; Lupo Verde Osteria Palisades; Screwtop Wine Bar; The Italian Store
402,M6441215514,2918140468,569000,,1.0,1,1.0,900.0,,condo,condos,Arlington,1600 N Oak St Apt 1607,22209,38.892775,-77.073392,Radnor - Fort Myer Heights,https://www.realtor.com/realestateandhomes-detail/1600-N-Oak-St-Apt-1607_Arlington_VA_22209_M64412-15514,https://ap.rdcpix.com/d4466d66e7cba940c17ff387a1ed68adl-m622780304x.jpg,"38.892775,-77.073392",N Moore St + Rosslyn Station Bus Bay C,0.221,Rosslyn Metro,0.278,Dawson Terrace Comm.,0.684,Plaza Library & Arlington Shop,0.663,Nottingham Elementary School,0.221,4.76,127.0,4.265040650406503,2.082474226804124,Ballston Service Station; Ms. Peacock's Champagne Lounge; Arlington Pub; East West Coffee Wine; Island Time Bar & Grill,256.0,4.112992125984252,1.728448275862069,Cafe Colline; Go Popolo SPK; Philippine Oriental Market & Deli; Pho Harmony & Grill; Lupo Verde Osteria Palisades
403,M6210599341,2918119705,475000,,1.0,1,1.0,871.0,,condo,condos,Arlington,3600 S Glebe Rd S Unit 428W,22202,38.841558,-77.051121,Crystal City,https://www.realtor.com/realestateandhomes-detail/3600-S-Glebe-Rd-Unit-428_Arlington_VA_22202_M62105-99341,https://ap.rdcpix.com/d070431fd1a0fce11e6c2fdf31b5c660l-m1982599881x.jpg,"38.841558,-77.051121",Potomac Ave + Reed Ave,0.331,National Airport Metro,0.914,Gunston Center,1.089,Aurora Hills Library,1.18,Gunston Middle School,1.089,3.96,74.0,4.163888888888888,1.8653846153846154,Ali's Bar; Island Time Bar & Grill; QDOBA Mexican Eats; Tobacco King & Vape King; Carlyle,212.0,4.07190476190476,1.6379310344827587,Slaters Market; Taste of Eurasia; Best Buns Bread Company; Royal Nepal Restaurant; Tortas Y Tacos La Chiquita
404,M6494860862,2918116634,359000,,1.0,1,1.0,721.0,,condo,condos,Arlington,2100 Lee Hwy Apt 411,22201,38.895648,-77.08364,Colonial Village,https://www.realtor.com/realestateandhomes-detail/2100-Lee-Hwy-Apt-411_Arlington_VA_22201_M64948-60862,https://ap.rdcpix.com/405dc53980a53b766de5048643d746b1l-m2419436200x.jpg,"38.895648,-77.08364","Wilson Blvd, WB @ N Quinn Street, FS",0.3,Arl. Courthouse Metro,0.299,Dawson Terrace Comm.,0.263,Plaza Library & Arlington Shop,0.336,Key Elementary School,0.285,,124.0,4.267499999999998,2.0736842105263156,Ballston Service Station; Ms. Peacock's Champagne Lounge; Arlington Pub; East West Coffee Wine; Island Time Bar & Grill,246.0,4.109387755102041,1.7162162162162162,Cafe Colline; Bistro Aracosia; Go Popolo SPK; Philippine Oriental Market & Deli; Pho Harmony & Grill
405,M6328712263,2918109882,1144000,,3.0,3,4.0,1806.0,6000.0,single_family,,Arlington,900 S Wakefield St,22204,38.859035,-77.107457,Barcroft,https://www.realtor.com/realestateandhomes-detail/900-S-Wakefield-St_Arlington_VA_22204_M63287-12263,https://ap.rdcpix.com/a3a2c138af6d85ef2da922c6257a6489l-m1205387333x.jpg,"38.859035,-77.107457",N Pershing Dr + N Glebe Rd,1.018,Ballston Metro,1.61,Arlington Mill Community Center,0.285,Glencarlyn Library,1.041,Barcroft Elementary School,0.183,3.0,103.0,4.279999999999999,1.9315068493150684,"Ali's Bar; Ballston Service Station; Ms. Peacock's Champagne Lounge; Tobacco King Of Vape, CBD, Kratom; Arlington Pub",301.0,4.071571906354513,1.595505617977528,Rawal Kabob; Pho Harmony & Grill; Best Buns Bread Company; Screwtop Wine Bar; Tortas Y Tacos La Chiquita
406,M5545534731,2918095868,435000,,1.0,1,1.0,750.0,,condo,condos,Arlington,1320 N Wayne St Apt 101,22201,38.888667,-77.086541,North Arlington,https://www.realtor.com/realestateandhomes-detail/1320-N-Wayne-St-Apt-101_Arlington_VA_22201_M55455-34731,https://ap.rdcpix.com/c7ea17d85bb396b08a415ad636d52517l-m1513000113x.jpg,"38.888667,-77.086541","Clarendon Blvd, EB @ N Uhle Street, NS",0.2,Arl. Courthouse Metro,0.21,Lee Comm. Center,0.722,Plaza Library & Arlington Shop,0.171,Key Elementary School,0.256,,133.0,4.266666666666666,2.0588235294117645,Ballston Service Station; Ms. Peacock's Champagne Lounge; Arlington Pub; East West Coffee Wine; Island Time Bar & Grill,281.0,4.094265232974911,1.6980392156862745,Cafe Colline; Go Popolo SPK; Philippine Oriental Market & Deli; Pho Harmony & Grill; Arlington Kabob
407,M5265987305,2918087357,245000,,1.0,1,1.0,735.0,,condo,condos,Arlington,4500 S Four Mile Run Dr Apt 930,22204,38.853674,-77.106297,Columbia Forest,https://www.realtor.com/realestateandhomes-detail/4500-S-Four-Mile-Run-Dr-Apt-930_Arlington_VA_22204_M52659-87305,https://ap.rdcpix.com/569f909d7e3220e2428bb2931c993bedl-w2110175814x.jpg,"38.853674,-77.106297",S George Mason Dr + #3713,1.008,Ballston Metro,1.986,Arlington Mill Community Center,0.31,Columbia Pike Library,1.213,Claremont Elementary School,0.415,3.648,92.0,4.252808988764044,1.953125,"Ali's Bar; Ballston Service Station; Ms. Peacock's Champagne Lounge; Tobacco King Of Vape, CBD, Kratom; East West Coffee Wine",282.0,4.065714285714284,1.5853658536585367,Rawal Kabob; Pho Harmony & Grill; Best Buns Bread Company; Screwtop Wine Bar; Tortas Y Tacos La Chiquita
408,M5578701420,2918074710,2675000,1.0,5.0,6,6.0,5080.0,6000.0,single_family,,Arlington,1031 N Edgewood St,22201,38.885657,-77.091583,North Arlington,https://www.realtor.com/realestateandhomes-detail/1031-N-Edgewood-St_Arlington_VA_22201_M55787-01420,https://ap.rdcpix.com/6051f0661c01153b6a580582e38d2d26l-m2373753435x.jpg,"38.885657,-77.091583",Wilson Blvd + Veitch St,0.517,Clarendon Metro,0.22,Lee Comm. Center,0.752,Plaza Library & Arlington Shop,0.493,Key Elementary School,0.529,,133.0,4.269767441860463,2.0588235294117645,Ballston Service Station; Ms. Peacock's Champagne Lounge; Arlington Pub; Todd Alley; East West Coffee Wine,292.0,4.085172413793103,1.6755725190839694,Cafe Colline; Go Popolo SPK; Philippine Oriental Market & Deli; Pho Harmony & Grill; Todd Alley
409,M5832557876,2918069455,169500,,1.0,1,1.0,559.0,,condo,condos,Arlington,1121 Arlington Blvd Apt 141,22209,38.89141363,-77.06936506,Radnor - Fort Myer Heights,https://www.realtor.com/realestateandhomes-detail/1121-Arlington-Blvd-Apt-141_Arlington_VA_22209_M58325-57876,https://ap.rdcpix.com/94dcb7ea9d4ad5ed17a93f786b1b61dbl-m168016859x.jpg,"38.89141363,-77.06936506",N Moore St + Rosslyn Station Bus Bay C,0.317,Rosslyn Metro,0.377,Dawson Terrace Comm.,0.911,Plaza Library & Arlington Shop,0.869,Nottingham Elementary School,0.456,4.76,123.0,4.282203389830507,2.0760869565217392,Ballston Service Station; Ms. Peacock's Champagne Lounge; Arlington Pub; East West Coffee Wine; Island Time Bar & Grill,242.0,4.102904564315353,1.7104072398190044,Go Popolo SPK; Philippine Oriental Market & Deli; Pho Harmony & Grill; Lupo Verde Osteria Palisades; Screwtop Wine Bar
410,M6717920212,2918047590,1649000,1.0,3.0,4,4.0,3049.0,8049.0,single_family,,Arlington,2271 N Upton St,22207,38.90106,-77.117082,Donaldson Run,https://www.realtor.com/realestateandhomes-detail/2271-N-Upton-St_Arlington_VA_22207_M67179-20212,https://ap.rdcpix.com/ac63d0baced7a1b32254b4d645f271cdl-m960385305x.jpg,"38.90106,-77.117082",N Glebe Rd + 20th St,0.518,Ballston Metro,1.339,Langston Brown Comm. Center,0.623,Cherrydale Library,0.45,Dorothy Hamm Middle School,0.318,,90.0,4.286046511627905,1.893939393939394,"Ballston Service Station; Ms. Peacock's Champagne Lounge; Arlington Pub; Todd Alley; Trade Roots, Fair Trade Gift Shop, Coffee House, & Wine Bar",207.0,4.151707317073171,1.6384180790960452,Cafe Colline; Bistro Aracosia; Go Popolo SPK; Maya Bistro; Philippine Oriental Market & Deli
411,M5581050030,2918044193,975000,,1.0,1,2.0,931.0,5696.0,single_family,,Arlington,2714 Franklin Rd,22201,38.890023,-77.09131,Lyon Village,https://www.realtor.com/realestateandhomes-detail/2714-Franklin-Rd_Arlington_VA_22201_M55810-50030,https://ap.rdcpix.com/302e35b4cf49972454bf34d97ebbdc5bl-m2902018738x.jpg,"38.890023,-77.09131",Wilson Blvd + Veitch St,0.327,Clarendon Metro,0.294,Lee Comm. Center,0.485,Plaza Library & Arlington Shop,0.319,Key Elementary School,0.29,,131.0,4.268503937007871,2.0594059405940595,Ballston Service Station; Ms. Peacock's Champagne Lounge; Arlington Pub; Todd Alley; East West Coffee Wine,283.0,4.095373665480427,1.683794466403162,Cafe Colline; Bistro Aracosia; Go Popolo SPK; Philippine Oriental Market & Deli; Pho Harmony & Grill
412,M6054422666,2918040953,899000,,2.0,2,1.0,1158.0,,condo,condos,Arlington,1701 16th St N Unit 356,22209,38.892112,-77.07775600000001,Radnor - Fort Myer Heights,https://www.realtor.com/realestateandhomes-detail/1701-16th-St-N-Unit-356_Arlington_VA_22209_M60544-22666,https://ap.rdcpix.com/09021698a1a783fbb0a993e1ebcc8091l-m2896152584x.jpg,"38.892112,-77.07775600000001","Wilson Blvd, WB @ N Quinn Street, FS",0.142,Arl. Courthouse Metro,0.392,Dawson Terrace Comm.,0.573,Plaza Library & Arlington Shop,0.424,Nottingham Elementary School,0.167,4.76,128.0,4.263709677419353,2.0816326530612246,Ballston Service Station; Ms. Peacock's Champagne Lounge; Arlington Pub; East West Coffee Wine; Island Time Bar & Grill,259.0,4.108560311284047,1.7276595744680852,Cafe Colline; Go Popolo SPK; Philippine Oriental Market & Deli; Pho Harmony & Grill; Lupo Verde Osteria Palisades
413,M6482021721,2918022967,189950,,1.0,1,1.0,559.0,,condo,condos,Arlington,1021 Arlington Blvd Apt 420,22209,38.892943,-77.06884699999999,Radnor - Fort Myer Heights,https://www.realtor.com/realestateandhomes-detail/1021-Arlington-Blvd-Apt-420_Arlington_VA_22209_M64820-21721,https://ap.rdcpix.com/12b2d846ffd4efac8d5a21b8cd30d33dl-m2749337338x.jpg,"38.892943,-77.06884699999999",N Moore St + Rosslyn Station Bus Bay C,0.239,Rosslyn Metro,0.292,Dawson Terrace Comm.,0.875,Plaza Library & Arlington Shop,0.906,Nottingham Elementary School,0.446,4.76,121.0,4.28205128205128,2.076923076923077,Ballston Service Station; Ms. Peacock's Champagne Lounge; Arlington Pub; East West Coffee Wine; Island Time Bar & Grill,229.0,4.110526315789474,1.7333333333333334,Go Popolo SPK; Philippine Oriental Market & Deli; Pho Harmony & Grill; Lupo Verde Osteria Palisades; Screwtop Wine Bar
414,M6779663581,2918007321,1348000,1.0,3.0,4,4.0,2654.0,5312.0,single_family,,Arlington,5100 Yorktown Blvd,22207,38.902755,-77.137454,Yorktown,https://www.realtor.com/realestateandhomes-detail/5100-Yorktown-Blvd_Arlington_VA_22207_M67796-63581,https://ap.rdcpix.com/b53d92cac5e27801f24998a126f84cc4l-m2216959025x.jpg,"38.902755,-77.137454",N Glebe Rd + 20th St,1.056,East Falls Church Metro,1.559,Langston Brown Comm. Center,0.738,Westover Library,1.142,Discovery Elementary School,0.614,4.76,53.0,4.265306122448979,1.9166666666666667,"Ballston Service Station; The Casual Pint of Falls Church; Todd Alley; Trade Roots, Fair Trade Gift Shop, Coffee House, & Wine Bar; Cafe H2O",213.0,4.1171428571428565,1.5872093023255813,Cafe Colline; Badd Pizza; Bistro Aracosia; Go Popolo SPK; Maya Bistro
415,M5124638288,2918004816,1149000,,5.0,5,6.0,2738.0,5615.0,single_family,,Arlington,5148 11th St S,22204,38.851572999999995,-77.112892,Columbia Forest,https://www.realtor.com/realestateandhomes-detail/5148-11th-St-S_Arlington_VA_22204_M51246-38288,https://ap.rdcpix.com/0e5551a7f5de6682540b6e285aa385d4l-m1990546980x.jpg,"38.851572999999995,-77.112892",S George Mason Dr + #3713,0.696,Ballston Metro,2.104,Arlington Mill Community Center,0.325,Glencarlyn Library,1.087,Wakefield High School,0.412,3.8960000000000004,62.0,4.208474576271187,1.9285714285714286,"Ali's Bar; Ballston Service Station; Ms. Peacock's Champagne Lounge; Tobacco King Of Vape, CBD, Kratom; Tobacco King & Vape King",246.0,4.035245901639344,1.5305164319248827,Rawal Kabob; Pho Harmony & Grill; Best Buns Bread Company; Tortas Y Tacos La Chiquita; Troy's Italian Kitchen
416,M6176005877,2917996767,1685000,1.0,5.0,6,6.0,5004.0,7209.0,single_family,,Arlington,4831 Little Falls Rd,22207,38.910975,-77.135885,Rock Spring,https://www.realtor.com/realestateandhomes-detail/4831-Little-Falls-Rd_Arlington_VA_22207_M61760-05877,https://ap.rdcpix.com/0f4589be1a89342a08d0394d8f79c578l-m2146514073x.jpg,"38.910975,-77.135885",N Glebe Rd + 20th St,1.401,East Falls Church Metro,2.062,Madison Comm. Center,1.12,Cherrydale Library,1.663,Jamestown Elementary School,0.466,5.0,25.0,4.225,1.85,"Todd Alley; Trade Roots, Fair Trade Gift Shop, Coffee House, & Wine Bar; BlackSalt; Westover Market; Chasin' Tails",119.0,4.177777777777777,1.6304347826086956,Cafe Colline; Bistro Aracosia; Go Popolo SPK; Maya Bistro; Philippine Oriental Market & Deli
417,M5524331266,2917994914,184900,,1.0,1,1.0,775.0,,condo,condos,Arlington,900 N Taylor St Apt 924,22203,38.881067,-77.11329599999999,Ballston - Virginia Square,https://www.realtor.com/realestateandhomes-detail/900-N-Taylor-St-Apt-924_Arlington_VA_22203_M55243-31266,https://ap.rdcpix.com/a0043298840ce66ee071fa532e17aba3l-m2905656011x.jpg,"38.881067,-77.11329599999999",Ballston Station + Bus Bay B,0.096,Ballston Metro,0.083,Lubber Run Comm. Center,0.601,Central Library,0.379,Arlington Traditional School,0.467,4.968,108.0,4.255339805825241,1.881578947368421,"Ballston Service Station; Ms. Peacock's Champagne Lounge; Tobacco King Of Vape, CBD, Kratom; Arlington Pub; Todd Alley",322.0,4.080250783699058,1.556338028169014,Cafe Colline; Rawal Kabob; Maya Bistro; Philippine Oriental Market & Deli; Pho Harmony & Grill
418,M5200452104,2917988132,274500,,1.0,1,1.0,641.0,,condo,condos,Arlington,1320 Fort Myer Dr Apt 812,22209,38.88975,-77.075313,Radnor - Fort Myer Heights,https://www.realtor.com/realestateandhomes-detail/1320-Fort-Myer-Dr-Apt-812_Arlington_VA_22209_M52004-52104,https://ap.rdcpix.com/0b0aad93a539324ddd8b4006ca7c2e8dl-m1658832936x.jpg,"38.88975,-77.075313","Wilson Blvd, WB @ N Quinn Street, FS",0.344,Rosslyn Metro,0.511,Dawson Terrace Comm.,0.78,Plaza Library & Arlington Shop,0.556,Nottingham Elementary School,0.335,4.76,129.0,4.268799999999997,2.082474226804124,Ballston Service Station; Ms. Peacock's Champagne Lounge; Arlington Pub; East West Coffee Wine; Island Time Bar & Grill,258.0,4.112890625,1.7296137339055795,Cafe Colline; Go Popolo SPK; Philippine Oriental Market & Deli; Pho Harmony & Grill; Lupo Verde Osteria Palisades
419,M6839739429,2917978035,124900,,1.0,1,1.0,775.0,,condo,condos,Arlington,900 N Taylor St Apt 1129,22203,38.881067,-77.11329599999999,Ballston - Virginia Square,https://www.realtor.com/realestateandhomes-detail/900-N-Taylor-St-Apt-1129_Arlington_VA_22203_M68397-39429,https://ap.rdcpix.com/7d1e14a00538674b919f3e9ce8b7fd42l-m400578312x.jpg,"38.881067,-77.11329599999999",Ballston Station + Bus Bay B,0.096,Ballston Metro,0.083,Lubber Run Comm. Center,0.601,Central Library,0.379,Arlington Traditional School,0.467,4.968,108.0,4.255339805825241,1.881578947368421,"Ballston Service Station; Ms. Peacock's Champagne Lounge; Tobacco King Of Vape, CBD, Kratom; Arlington Pub; Todd Alley",322.0,4.080250783699058,1.556338028169014,Cafe Colline; Rawal Kabob; Maya Bistro; Philippine Oriental Market & Deli; Pho Harmony & Grill
420,M5523270150,2917977698,165000,,1.0,1,1.0,727.0,,condo,condos,Arlington,900 N Taylor St Apt 707,22203,38.881067,-77.11329599999999,Ballston - Virginia Square,https://www.realtor.com/realestateandhomes-detail/900-N-Taylor-St-Apt-707_Arlington_VA_22203_M55232-70150,https://ap.rdcpix.com/d0c9a4dd283458764e607c7de5422cfal-m4121911305x.jpg,"38.881067,-77.11329599999999",Ballston Station + Bus Bay B,0.096,Ballston Metro,0.083,Lubber Run Comm. Center,0.601,Central Library,0.379,Arlington Traditional School,0.467,4.968,108.0,4.255339805825241,1.881578947368421,"Ballston Service Station; Ms. Peacock's Champagne Lounge; Tobacco King Of Vape, CBD, Kratom; Arlington Pub; Todd Alley",322.0,4.080250783699058,1.556338028169014,Cafe Colline; Rawal Kabob; Maya Bistro; Philippine Oriental Market & Deli; Pho Harmony & Grill
421,M6212067234,2917977709,130000,,1.0,1,1.0,686.0,,condo,condos,Arlington,900 N Taylor St Apt 611,22203,38.881067,-77.11329599999999,Ballston - Virginia Square,https://www.realtor.com/realestateandhomes-detail/900-N-Taylor-St-Apt-611_Arlington_VA_22203_M62120-67234,https://ap.rdcpix.com/7da5e32104bb5a9430fc840e3c068d91l-m68253658x.jpg,"38.881067,-77.11329599999999",Ballston Station + Bus Bay B,0.096,Ballston Metro,0.083,Lubber Run Comm. Center,0.601,Central Library,0.379,Arlington Traditional School,0.467,4.968,108.0,4.255339805825241,1.881578947368421,"Ballston Service Station; Ms. Peacock's Champagne Lounge; Tobacco King Of Vape, CBD, Kratom; Arlington Pub; Todd Alley",322.0,4.080250783699058,1.556338028169014,Cafe Colline; Rawal Kabob; Maya Bistro; Philippine Oriental Market & Deli; Pho Harmony & Grill
422,M6445369551,2917976796,99900,,1.0,1,1.0,775.0,,condo,condos,Arlington,900 N Taylor St Apt 929,22203,38.881067,-77.11329599999999,Ballston - Virginia Square,https://www.realtor.com/realestateandhomes-detail/900-N-Taylor-St-Apt-929_Arlington_VA_22203_M64453-69551,https://ap.rdcpix.com/3f2a0d4aba0a685245a3fd93af169f13l-m1277849737x.jpg,"38.881067,-77.11329599999999",Ballston Station + Bus Bay B,0.096,Ballston Metro,0.083,Lubber Run Comm. Center,0.601,Central Library,0.379,Arlington Traditional School,0.467,4.968,108.0,4.255339805825241,1.881578947368421,"Ballston Service Station; Ms. Peacock's Champagne Lounge; Tobacco King Of Vape, CBD, Kratom; Arlington Pub; Todd Alley",322.0,4.080250783699058,1.556338028169014,Cafe Colline; Rawal Kabob; Maya Bistro; Philippine Oriental Market & Deli; Pho Harmony & Grill
423,M5429452176,2917976392,99999,,1.0,1,1.0,634.0,,condo,condos,Arlington,900 N Taylor St Apt 1808,22203,38.881067,-77.11329599999999,Ballston - Virginia Square,https://www.realtor.com/realestateandhomes-detail/900-N-Taylor-St-Apt-1808_Arlington_VA_22203_M54294-52176,https://ap.rdcpix.com/cf685215de0df05abd8479450edd566fl-m3067296846x.jpg,"38.881067,-77.11329599999999",Ballston Station + Bus Bay B,0.096,Ballston Metro,0.083,Lubber Run Comm. Center,0.601,Central Library,0.379,Arlington Traditional School,0.467,4.968,108.0,4.255339805825241,1.881578947368421,"Ballston Service Station; Ms. Peacock's Champagne Lounge; Tobacco King Of Vape, CBD, Kratom; Arlington Pub; Todd Alley",322.0,4.080250783699058,1.556338028169014,Cafe Colline; Rawal Kabob; Maya Bistro; Philippine Oriental Market & Deli; Pho Harmony & Grill
424,M5500279509,2917907431,145000,,1.0,1,0.0,383.0,,condo,condos,Arlington,1121 Arlington Blvd Apt 538,22209,38.893617,-77.069808,Radnor - Fort Myer Heights,https://www.realtor.com/realestateandhomes-detail/1121-Arlington-Blvd-Apt-538_Arlington_VA_22209_M55002-79509,https://ap.rdcpix.com/bcd1855d7ba190042afa13e60d253988l-m3325670256x.jpg,"38.893617,-77.069808",N Moore St + Rosslyn Station Bus Bay C,0.171,Rosslyn Metro,0.227,Dawson Terrace Comm.,0.807,Plaza Library & Arlington Shop,0.864,Nottingham Elementary School,0.386,4.76,122.0,4.282203389830507,2.0760869565217392,Ballston Service Station; Ms. Peacock's Champagne Lounge; Arlington Pub; East West Coffee Wine; Island Time Bar & Grill,233.0,4.1081896551724135,1.7289719626168225,Go Popolo SPK; Philippine Oriental Market & Deli; Pho Harmony & Grill; Lupo Verde Osteria Palisades; Screwtop Wine Bar
425,M5594972269,2917899298,149000,,1.0,1,0.0,383.0,,condo,condos,Arlington,1121 Arlington Blvd Apt 426,22209,38.893617,-77.069808,Radnor - Fort Myer Heights,https://www.realtor.com/realestateandhomes-detail/1121-Arlington-Blvd-Apt-426_Arlington_VA_22209_M55949-72269,https://ap.rdcpix.com/37ae387e518685a612382d89ac58fc63l-m2172492101x.jpg,"38.893617,-77.069808",N Moore St + Rosslyn Station Bus Bay C,0.171,Rosslyn Metro,0.227,Dawson Terrace Comm.,0.807,Plaza Library & Arlington Shop,0.864,Nottingham Elementary School,0.386,4.76,122.0,4.282203389830507,2.0760869565217392,Ballston Service Station; Ms. Peacock's Champagne Lounge; Arlington Pub; East West Coffee Wine; Island Time Bar & Grill,233.0,4.1081896551724135,1.7289719626168225,Go Popolo SPK; Philippine Oriental Market & Deli; Pho Harmony & Grill; Lupo Verde Osteria Palisades; Screwtop Wine Bar
426,M6534881274,2917869602,1995000,1.0,4.0,5,5.0,5361.0,10079.0,single_family,,Arlington,2712 N Buchanan St,22207,38.903319,-77.12995,Yorktown,https://www.realtor.com/realestateandhomes-detail/2712-N-Buchanan-St_Arlington_VA_22207_M65348-81274,https://ap.rdcpix.com/fa4d51b152c9bb5f32ad55c99a315d0cl-m3915747669x.jpg,"38.903319,-77.12995",N Glebe Rd + 20th St,0.785,Ballston Metro,1.749,Langston Brown Comm. Center,0.529,Cherrydale Library,1.157,Glebe Elementary School,0.87,4.44,77.0,4.297260273972602,1.9,"Ballston Service Station; Ms. Peacock's Champagne Lounge; Arlington Pub; Todd Alley; Trade Roots, Fair Trade Gift Shop, Coffee House, & Wine Bar",206.0,4.161576354679803,1.6390532544378698,Cafe Colline; Bistro Aracosia; Go Popolo SPK; Maya Bistro; Philippine Oriental Market & Deli
427,M6451207861,2917825259,1479900,1.0,4.0,5,4.0,2732.0,7089.0,single_family,,Arlington,2130 N Thomas St,22207,38.898348999999996,-77.11510600000001,Waverly Hills,https://www.realtor.com/realestateandhomes-detail/2130-N-Thomas-St_Arlington_VA_22207_M64512-07861,https://ap.rdcpix.com/521d9d1e086e81f587c1467b4d0a75fel-m1610229243x.jpg,"38.898348999999996,-77.11510600000001",N Glebe Rd + 20th St,0.43,Ballston Metro,1.137,Langston Brown Comm. Center,0.645,Cherrydale Library,0.315,Dorothy Hamm Middle School,0.256,,92.0,4.292045454545453,1.9264705882352942,"Ballston Service Station; Ms. Peacock's Champagne Lounge; Arlington Pub; Todd Alley; Trade Roots, Fair Trade Gift Shop, Coffee House, & Wine Bar",214.0,4.143396226415094,1.641304347826087,Cafe Colline; Bistro Aracosia; Go Popolo SPK; Maya Bistro; Philippine Oriental Market & Deli
